Team,Player,Event,Mins,Secs,X,Y,X2,Y2,mitad,tiempo_total,fecha
Estrella,Villodo,pase,46.0,45.0,39.0,90.0,58.0,56.0,1,2805.0,2
Estrella,Grasso,recuperacion,46.0,48.0,25.0,28.0,,,1,2808.0,2
Estrella,Grasso,despeje,46.0,55.0,20.0,23.0,,,1,2815.0,2
Estrella,Dedomingo,despeje,47.0,12.0,35.0,27.0,,,1,2832.0,2
Estrella,Pilat,despeje,47.0,14.0,44.0,62.0,,,1,2834.0,2
Estrella,Pilat,recuperacion,47.0,19.0,51.0,68.0,,,1,2839.0,2
Estrella,Pilat,pase,47.0,20.0,50.0,67.0,40.0,57.0,1,2840.0,2
Estrella,Sanjiau,pase,47.0,23.0,40.0,57.0,75.0,18.0,1,2843.0,2
Estrella,Risculese,centro,47.0,27.0,75.0,18.0,90.0,67.0,1,2847.0,2
Estrella,Dedomingo,remate,47.0,30.0,90.0,66.0,96.0,41.0,1,2850.0,2
Estrella,Pilat,pase,47.0,59.0,90.0,96.0,95.0,71.0,1,2879.0,2
Estrella,Pilat,recuperacion,48.0,1.0,95.0,96.0,,,1,2881.0,2
Estrella,Pilat,centro,48.0,7.0,95.0,95.0,86.0,39.0,1,2887.0,2
Estrella,Tourn,despeje,48.0,13.0,85.0,6.0,,,1,2893.0,2
Estrella,Tourn,pase,48.0,55.0,60.0,1.0,75.0,6.0,1,2935.0,2
Estrella,Villodo,pase,48.0,56.0,75.0,5.0,60.0,6.0,1,2936.0,2
Estrella,Pilat,despeje,49.0,12.0,5.0,70.0,,,1,2952.0,2
Estrella,Grasso,despeje,46.0,20.0,15.0,14.0,,,2,2780.0,2
Estrella,Retamozo,recuperacion,46.0,42.0,27.0,53.0,,,2,2802.0,2
Estrella,Retamozo,pase,46.0,43.0,27.0,53.0,35.0,50.0,2,2803.0,2
Estrella,Villoldo,pase,46.0,44.0,35.0,51.0,26.0,33.0,2,2804.0,2
Estrella,Dedomingo,perdida,46.0,46.0,26.0,33.0,,,2,2806.0,2
Estrella,Tourn,pase,47.0,19.0,20.0,2.0,65.0,6.0,2,2839.0,2
Estrella,Sanjiau,recuperacion,47.0,29.0,20.0,49.0,,,2,2849.0,2
Estrella,Sanjiau,pase,47.0,30.0,20.0,48.0,20.0,26.0,2,2850.0,2
Estrella,Grasso,pase,47.0,35.0,20.0,26.0,71.0,13.0,2,2855.0,2
Estrella,Risculese,perdida,47.0,36.0,72.0,13.0,,,2,2856.0,2
Estrella,Tourn,recuperacion,47.0,38.0,65.0,4.0,,,2,2858.0,2
Estrella,Tourn,pase,47.0,40.0,65.0,4.0,75.0,5.0,2,2860.0,2
Estrella,Risculese,perdida,47.0,42.0,75.0,5.0,,,2,2862.0,2
Estrella,Tourn,pase,47.0,54.0,75.0,2.0,83.0,24.0,2,2874.0,2
Estrella,Risculese,perdida,47.0,56.0,83.0,24.0,,,2,2876.0,2
Estrella,Tourn,recuperacion,48.0,2.0,71.0,3.0,,,2,2882.0,2
Estrella,Tourn,pase,48.0,3.0,72.0,3.0,80.0,7.0,2,2883.0,2
Estrella,Risculese,pase,48.0,3.0,80.0,8.0,76.0,11.0,2,2883.0,2
Estrella,Villoldo,falta recibida,48.0,6.0,76.0,11.0,,,2,2886.0,2
Estrella,Dedomingo,tiro libre,48.0,54.0,76.0,11.0,90.0,55.0,2,2934.0,2
Estrella,Retamozo,despeje,49.0,23.0,40.0,37.0,,,2,2963.0,2
Estrella,Grasso,despeje,49.0,31.0,25.0,34.0,,,2,2971.0,2
Estrella,Romo,falta recibida,49.0,35.0,35.0,32.0,,,2,2975.0,2
Estrella,Sanjiau,tiro libre,49.0,56.0,35.0,22.0,85.0,16.0,2,2996.0,2
Estrella,Retamozo,recuperacion,49.0,59.0,55.0,26.0,,,2,2999.0,2
Estrella,Retamozo,pase,50.0,3.0,55.0,27.0,91.0,4.0,2,3003.0,2
Estrella,Retamozo,despeje,50.0,23.0,56.0,12.0,,,2,3023.0,2
Estrella,Risculese,recuperacion,50.0,25.0,68.0,3.0,,,2,3025.0,2
Estrella,Risculese,conduccion,50.0,28.0,68.0,4.0,74.0,10.0,2,3028.0,2
Estrella,Risculese,perdida,50.0,28.0,74.0,10.0,,,2,3028.0,2
Estrella,Tourn,pase,50.0,45.0,75.0,4.0,86.0,10.0,2,3045.0,2
Estrella,Villoldo,pase,50.0,45.0,87.0,11.0,94.0,14.0,2,3045.0,2
Estrella,Romo,despeje,51.0,21.0,45.0,50.0,,,2,3081.0,2
Estrella,Gerardi,recuperacion,51.0,28.0,5.0,56.0,,,2,3088.0,2
Estrella,Gerardi,pase,51.0,50.0,14.0,61.0,70.0,90.0,2,3110.0,2
Estrella,Sanjiau,despeje,52.0,0.0,24.0,94.0,,,2,3120.0,2
Estrella,Romo,despeje,52.0,20.0,30.0,95.0,,,2,3140.0,2
Estrella,Sanjiau,despeje,52.0,34.0,20.0,83.0,,,2,3154.0,2
Estrella,Villoldo,recuperacion,52.0,36.0,25.0,95.0,,,2,3156.0,2
Estrella,Villoldo,pase,52.0,37.0,25.0,96.0,12.0,93.0,2,3157.0,2
Estrella,Pilat,pase,52.0,42.0,12.0,94.0,56.0,95.0,2,3162.0,2
Estrella,Villoldo,falta cometida,52.0,53.0,27.0,87.0,,,2,3173.0,2
Estrella,Gerardi,recuperacion,53.0,31.0,12.0,58.0,,,2,3211.0,2
Estrella,Gerardi,pase,53.0,44.0,15.0,58.0,77.0,84.0,2,3224.0,2
Estrella,Ramos,conduccion,53.0,52.0,76.0,84.0,94.0,94.0,2,3232.0,2
Estrella,Ramos,perdida,53.0,55.0,94.0,95.0,,,2,3235.0,2
Estrella,Romo,despeje,54.0,19.0,39.0,83.0,,,2,3259.0,2
Estrella,Grasso,despeje,54.0,28.0,21.0,59.0,,,2,3268.0,2
Estrella,Retamozo,despeje,54.0,31.0,15.0,50.0,,,2,3271.0,2
Estrella,Villoldo,recuperacion,54.0,34.0,30.0,51.0,,,2,3274.0,2
Estrella,Villoldo,pase,54.0,36.0,30.0,52.0,30.0,19.0,2,3276.0,2
Estrella,Villoldo,conduccion,54.0,40.0,30.0,20.0,53.0,4.0,2,3280.0,2
Estrella,Villoldo,pase,54.0,40.0,53.0,4.0,,,2,3280.0,2
Estrella,Sanjiau,despeje,54.0,55.0,20.0,36.0,,,2,3295.0,2
Estrella,Retamozo,recuperacion,55.0,10.0,30.0,72.0,,,2,3310.0,2
Estrella,Retamozo,pase,55.0,10.0,30.0,74.0,30.0,61.0,2,3310.0,2
Estrella,Villoldo,pase,55.0,12.0,30.0,61.0,30.0,38.0,2,3312.0,2
Estrella,Dedomingo,pase,55.0,16.0,30.0,38.0,35.0,24.0,2,3316.0,2
Estrella,Villoldo,pase,55.0,19.0,36.0,25.0,29.0,26.0,2,3319.0,2
Estrella,Dedomingo,pase,55.0,21.0,30.0,28.0,29.0,3.0,2,3321.0,2
Estrella,Villoldo,falta recibida,55.0,32.0,50.0,11.0,,,2,3332.0,2
Estrella,Sanjiau,tiro libre,58.0,10.0,50.0,10.0,90.0,79.0,2,3490.0,2
Estrella,Pilat,despeje,58.0,44.0,40.0,85.0,,,2,3524.0,2
Estrella,Risculese,recuperacion,58.0,47.0,65.0,73.0,,,2,3527.0,2
Estrella,Risculese,pase,58.0,48.0,65.0,75.0,65.0,83.0,2,3528.0,2
Estrella,Villoldo,conduccion,58.0,52.0,66.0,84.0,70.0,81.0,2,3532.0,2
Estrella,Villoldo,perdida,58.0,53.0,70.0,82.0,,,2,3533.0,2
Estrella,Romo,recuperacion,59.0,1.0,14.0,77.0,,,2,3541.0,2
Estrella,Sanjiau,despeje,59.0,4.0,14.0,77.0,,,2,3544.0,2
Estrella,Pilat,recuperacion,59.0,5.0,20.0,85.0,,,2,3545.0,2
Estrella,Pilat,pase,59.0,6.0,20.0,85.0,40.0,84.0,2,3546.0,2
Estrella,Villoldo,pase,59.0,9.0,40.0,85.0,65.0,93.0,2,3549.0,2
Estrella,Ramos,perdida,59.0,12.0,65.0,94.0,,,2,3552.0,2
Estrella,Pilat,pase,59.0,28.0,65.0,99.0,80.0,94.0,2,3568.0,2
Estrella,Risculese,pase,59.0,29.0,80.0,95.0,75.0,91.0,2,3569.0,2
Estrella,Pilat,conduccion,59.0,31.0,75.0,91.0,80.0,86.0,2,3571.0,2
Estrella,Pilat,perdida,59.0,32.0,80.0,87.0,,,2,3572.0,2
Estrella,Retamozo,despeje,59.0,37.0,69.0,71.0,,,2,3577.0,2
Estrella,Gerardi,pase,60.0,59.0,15.0,71.0,61.0,73.0,2,3659.0,2
Estrella,Ramos,recuperacion,61.0,2.0,60.0,97.0,,,2,3662.0,2
Estrella,Ramos,pase,61.0,3.0,61.0,98.0,60.0,86.0,2,3663.0,2
Estrella,Romo,perdida,61.0,5.0,60.0,86.0,,,2,3665.0,2
Estrella,Sanjiau,despeje,61.0,33.0,35.0,76.0,,,2,3693.0,2
Estrella,Gerardi,recuperacion,61.0,38.0,14.0,67.0,,,2,3698.0,2
Estrella,Gerardi,pase,61.0,42.0,15.0,68.0,25.0,95.0,2,3702.0,2
Estrella,Pilat,pase,61.0,48.0,60.0,85.0,61.0,95.0,2,3708.0,2
Estrella,Ramos,perdida,61.0,52.0,60.0,96.0,,,2,3712.0,2
Estrella,Pilat,pase,62.0,28.0,26.0,99.0,25.0,81.0,2,3748.0,2
Estrella,Retamozo,pase,62.0,32.0,25.0,82.0,39.0,29.0,2,3752.0,2
Estrella,Tourn,pase,62.0,56.0,15.0,1.0,65.0,17.0,2,3776.0,2
Estrella,Villoldo,recuperacion,63.0,9.0,40.0,18.0,,,2,3789.0,2
Estrella,Villoldo,pase,63.0,11.0,40.0,18.0,26.0,31.0,2,3791.0,2
Estrella,Sanjiau,conduccion,63.0,13.0,25.0,29.0,40.0,34.0,2,3793.0,2
Estrella,Sanjiau,pase,63.0,20.0,40.0,34.0,91.0,97.0,2,3800.0,2
Estrella,Pilat,despeje,63.0,40.0,65.0,96.0,,,2,3820.0,2
Estrella,Romo,recuperacion,63.0,43.0,81.0,96.0,,,2,3823.0,2
Estrella,Romo,perdida,63.0,44.0,85.0,96.0,,,2,3824.0,2
Estrella,Gerardi,pase,64.0,59.0,5.0,50.0,50.0,50.0,2,3899.0,2
Estrella,Retamozo,recuperacion,65.0,1.0,40.0,50.0,,,2,3901.0,2
Estrella,Retamozo,conduccion,65.0,7.0,40.0,51.0,55.0,40.0,2,3907.0,2
Estrella,Retamozo,falta recibida,65.0,8.0,55.0,39.0,,,2,3908.0,2
Estrella,Risculese,falta cometida,65.0,56.0,91.0,32.0,,,2,3956.0,2
Estrella,Gerardi,pase,67.0,6.0,5.0,64.0,65.0,69.0,2,4026.0,2
Estrella,Retamozo,despeje,67.0,7.0,44.0,61.0,,,2,4027.0,2
Estrella,Pilat,despeje,67.0,11.0,49.0,81.0,,,2,4031.0,2
Estrella,Risculese,recuperacion,67.0,12.0,60.0,75.0,,,2,4032.0,2
Estrella,Risculese,perdida,67.0,15.0,61.0,75.0,,,2,4035.0,2
Estrella,Pilat,recuperacion,67.0,16.0,51.0,79.0,,,2,4036.0,2
Estrella,Pilat,pase,67.0,18.0,51.0,79.0,70.0,93.0,2,4038.0,2
Estrella,Ramos,perdida,67.0,20.0,70.0,93.0,,,2,4040.0,2
Estrella,Ramos,falta cometida,67.0,26.0,70.0,93.0,,,2,4046.0,2
Estrella,Pilat,falta recibida,68.0,27.0,20.0,91.0,,,2,4107.0,2
Estrella,Tourn,despeje,68.0,55.0,45.0,24.0,,,2,4135.0,2
Estrella,Retamozo,recuperacion,68.0,57.0,40.0,33.0,,,2,4137.0,2
Estrella,Retamozo,pase,69.0,0.0,40.0,33.0,80.0,24.0,2,4140.0,2
Estrella,Risculese,conduccion,69.0,4.0,80.0,25.0,91.0,8.0,2,4144.0,2
Estrella,Risculese,pase,69.0,4.0,92.0,10.0,75.0,6.0,2,4144.0,2
Estrella,Gauto,nan,,,,,,,2,,2
Estrella,Gauto,nan,,,,,,,2,,2
Estrella,Villoldo,pase,69.0,30.0,60.0,29.0,85.0,9.0,2,4170.0,2
Estrella,Gauto,nan,,,,,,,2,,2
Estrella,Tourn,recuperacion,70.0,17.0,56.0,6.0,,,2,4217.0,2
Estrella,Tourn,pase,70.0,18.0,57.0,6.0,50.0,18.0,2,4218.0,2
Estrella,Retamozo,pase,70.0,20.0,50.0,19.0,71.0,10.0,2,4220.0,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Tourn,falta recibida,70.0,30.0,40.0,4.0,,,2,4230.0,2
Estrella,Villoldo,tiro libre,70.0,47.0,40.0,4.0,70.0,48.0,2,4247.0,2
Estrella,Pilat,recuperacion,70.0,49.0,66.0,86.0,,,2,4249.0,2
Estrella,Pilat,pase,70.0,50.0,66.0,87.0,65.0,73.0,2,4250.0,2
Estrella,Romo,pase,70.0,52.0,65.0,74.0,80.0,90.0,2,4252.0,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Pilat,pase,71.0,51.0,65.0,99.0,80.0,92.0,2,4311.0,2
Estrella,Romo,recuperacion,71.0,54.0,75.0,94.0,,,2,4314.0,2
Estrella,Romo,pase,71.0,56.0,75.0,95.0,75.0,84.0,2,4316.0,2
Estrella,Villoldo,pase,71.0,57.0,76.0,85.0,83.0,94.0,2,4317.0,2
Estrella,Pilat,conduccion,72.0,1.0,83.0,95.0,88.0,95.0,2,4321.0,2
Estrella,Pilat,pase,72.0,2.0,88.0,95.0,80.0,87.0,2,4322.0,2
Estrella,Gauto,nan,,,,,,,2,,2
Estrella,Risculese,recuperacion,73.0,30.0,60.0,29.0,,,2,4410.0,2
Estrella,Risculese,pase,73.0,34.0,60.0,29.0,90.0,11.0,2,4414.0,2
Estrella,Villoldo,conduccion,73.0,38.0,91.0,12.0,99.0,28.0,2,4418.0,2
Estrella,Villoldo,centro,73.0,39.0,99.0,28.0,93.0,40.0,2,4419.0,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Gerardi,recuperacion,74.0,22.0,10.0,63.0,,,2,4462.0,2
Estrella,Gerardi,pase,74.0,34.0,14.0,64.0,10.0,14.0,2,4474.0,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Retamozo,recuperacion,74.0,45.0,35.0,21.0,,,2,4485.0,2
Estrella,Retamozo,pase,74.0,46.0,35.0,22.0,40.0,8.0,2,4486.0,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Villoldo,pase,74.0,49.0,40.0,21.0,40.0,8.0,2,4489.0,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Risculese,pase,75.0,13.0,81.0,16.0,85.0,6.0,2,4513.0,2
Estrella,Gauto,nan,,,,,,,2,,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Villoldo,recuperacion,76.0,1.0,75.0,21.0,,,2,4561.0,2
Estrella,Villoldo,pase,76.0,1.0,75.0,21.0,80.0,12.0,2,4561.0,2
Estrella,Villoldo,falta cometida,76.0,11.0,80.0,12.0,,,2,4571.0,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Retamozo,pase,76.0,35.0,30.0,42.0,30.0,33.0,2,4595.0,2
Estrella,Villoldo,falta recibida,76.0,39.0,30.0,33.0,,,2,4599.0,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Pilat,pase,77.0,33.0,55.0,99.0,73.0,97.0,2,4653.0,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Romo,conduccion,78.0,12.0,24.0,87.0,35.0,90.0,2,4692.0,2
Estrella,Romo,pase,78.0,14.0,35.0,89.0,66.0,96.0,2,4694.0,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Gauto,nan,,,,,,,2,,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Gauto,nan,,,,,,,2,,2
Estrella,Gerardi,pase,80.0,35.0,5.0,64.0,35.0,23.0,2,4835.0,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Pilat,despeje,82.0,13.0,59.0,97.0,,,2,4933.0,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Risculese,recuperacion,82.0,35.0,55.0,54.0,,,2,4955.0,2
Estrella,Risculese,conduccion,82.0,39.0,55.0,55.0,40.0,40.0,2,4959.0,2
Estrella,Risculese,pase,82.0,41.0,40.0,40.0,49.0,9.0,2,4961.0,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Gerardi,pase,84.0,33.0,4.0,63.0,56.0,73.0,2,5073.0,2
Estrella,Romo,pase,84.0,35.0,56.0,74.0,53.0,59.0,2,5075.0,2
Estrella,Tourn,despeje,84.0,45.0,14.0,67.0,,,2,5085.0,2
Estrella,Gomez,recuperacion,85.0,12.0,30.0,59.0,,,2,5112.0,2
Estrella,Gomez,pase,85.0,13.0,29.0,59.0,39.0,56.0,2,5113.0,2
Estrella,Gerardi,pase,85.0,55.0,5.0,64.0,70.0,85.0,2,5155.0,2
Estrella,Gauto,nan,,,,,,,2,,2
Estrella,Risculese,conduccion,87.0,37.0,90.0,77.0,81.0,79.0,2,5257.0,2
Estrella,Risculese,perdida,87.0,40.0,81.0,80.0,,,2,5260.0,2
Estrella,Gerardi,tiro libre,88.0,28.0,20.0,76.0,65.0,14.0,2,5308.0,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Retamozo,despeje,88.0,57.0,26.0,77.0,,,2,5337.0,2
Estrella,Tourn,despeje,89.0,45.0,20.0,39.0,,,2,5385.0,2
Estrella,Risculese,recuperacion,89.0,49.0,60.0,24.0,,,2,5389.0,2
Estrella,Risculese,perdida,89.0,51.0,60.0,17.0,,,2,5391.0,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Donoso,nan,,,,,,,2,,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Tourn,despeje,91.0,55.0,18.0,70.0,,,2,5515.0,2
Estrella,Pilat,recuperacion,91.0,58.0,20.0,94.0,,,2,5518.0,2
Estrella,Pilat,pase,92.0,0.0,20.0,94.0,35.0,96.0,2,5520.0,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Romo,despeje,92.0,13.0,39.0,85.0,,,2,5533.0,2
Estrella,Gomez,recuperacion,92.0,19.0,45.0,73.0,,,2,5539.0,2
Estrella,Gomez,falta recibida,92.0,21.0,45.0,71.0,,,2,5541.0,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Romo,recuperacion,96.0,40.0,39.0,75.0,,,2,5800.0,2
Estrella,Romo,pase,96.0,43.0,40.0,76.0,25.0,92.0,2,5803.0,2
Estrella,Pilat,pase,96.0,46.0,25.0,93.0,65.0,72.0,2,5806.0,2
Estrella,Pilat,pase,97.0,5.0,51.0,99.0,65.0,93.0,2,5825.0,2
Estrella,Romo,pase,97.0,7.0,65.0,94.0,75.0,95.0,2,5827.0,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Tourn,despeje,97.0,35.0,17.0,42.0,,,2,5855.0,2
Estrella,Pilat,despeje,97.0,38.0,20.0,78.0,,,2,5858.0,2
Estrella,Aguilera,nan,,,,,,,2,,2
Estrella,Gomez,despeje,98.0,27.0,50.0,69.0,,,2,5907.0,2
Estrella,Marinucci,nan,,,,,,,2,,2
Estrella,Gomez,recuperacion,98.0,52.0,60.0,40.0,,,2,5932.0,2
Estrella,Gomez,conduccion,98.0,57.0,60.0,39.0,85.0,6.0,2,5937.0,2
Estrella,Gomez,conduccion,99.0,2.0,85.0,6.0,93.0,3.0,2,5942.0,2
Estrella,Gomez,pase,99.0,3.0,92.0,4.0,90.0,7.0,2,5943.0,2
